"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ensembl_gene_id","hgnc_symbol","uniprotswissprot"
"387",1.22401115929983,4.65158017647791,33.4776758925691,1.87581788626032e-214,8.90918309003782e-214,479.375318519489,"ENSG00000123104","ITPR2","Q14571"
"388",1.20979273463603,4.64450536626356,40.500453729147,2.23612902745531e-296,1.71599527089144e-295,667.900402710467,"ENSG00000140937","CDH11","P55287"
"389",1.34805375660737,4.63945697406761,57.290658239221,0,0,1160.70793569319,"ENSG00000140332","TLE3","Q04726"
"390",1.30366141075325,4.6363420946723,36.2437203209126,7.26429021363664e-246,4.15003061869182e-245,551.656176686509,"ENSG00000168394","TAP1","Q03518"
"391",1.15879418856474,4.63526941375908,13.5403751807121,8.64537972734751e-41,1.3924947935765e-40,80.2254446130556,"ENSG00000274956",NA,NA
"392",1.68166251131479,4.63281984874226,65.1600787583367,0,0,1397.91689712668,"ENSG00000182199","SHMT2","P34897"
"393",2.05525597871862,4.61214686223365,66.0511289221958,0,0,1424.70520579134,"ENSG00000162738","VANGL2","Q9ULK5"
"394",1.21022022475808,4.61082958309559,28.8405291099001,6.59259924043617e-165,2.36930236877265e-164,365.391941162213,"ENSG00000116991","SIPA1L2","Q9P2F8"
"395",1.32626101621259,4.60722127615092,26.4996894668234,1.21477335482637e-141,3.81795623798631e-141,311.883651564363,"ENSG00000049540","ELN","P15502"
"396",1.15602588601078,4.60447708444929,59.9803323795336,0,0,1241.80594310966,"ENSG00000139687","RB1","P06400"
"397",1.24344101494682,4.60302845109019,74.4992480476917,0,0,1676.48102420306,"ENSG00000141543","EIF4A3","P38919"
"398",2.03031143610074,4.59808008886931,52.842964461448,0,0,1027.13621109107,"ENSG00000163873","GRIK3","Q13003"
"399",1.14833249384212,4.59720380046206,59.4030308977143,0,0,1224.39168142064,"ENSG00000157593","SLC35B2","Q8TB61"
"400",1.12141461052807,4.59241342651261,47.5873902510761,0,0,871.291832367243,"ENSG00000166025","AMOTL1","Q8IY63"
"401",1.35115909765235,4.58464458559942,20.7886178144173,8.514214401747e-91,1.94224247450365e-90,194.99770065873,"ENSG00000124762","CDKN1A","P38936"
"402",1.96655154662922,4.58276842831265,64.1433064253543,0,0,1367.32060387973,"ENSG00000031081","ARHGAP31","Q2M1Z3"
"403",1.20000278118306,4.56622235848815,50.549573072067,0,0,958.766310324488,"ENSG00000100600","LGMN","Q99538"
"404",2.89817427196033,4.56367718190346,25.8983822142658,7.06173710536671e-136,2.14109184949349e-135,298.651064649157,"ENSG00000196136","SERPINA3","P01011"
"405",1.61333831130815,4.56286499210628,41.5152715460127,9.56890758830319e-309,7.84482791742964e-308,696.370966015173,"ENSG00000085117","CD82","P27701"
"406",1.01223027979073,4.56256176458204,67.5090176902316,0,0,1468.45073572947,"ENSG00000094975","SUCO","Q9UBS9"
"407",1.1782885632483,4.55886521898125,57.4588278250532,0,0,1165.7742935228,"ENSG00000148484","RSU1","Q15404"
"408",1.50565641183949,4.5578990705365,41.0479729245529,4.90056438237337e-303,3.90362971043012e-302,683.229613792339,"ENSG00000184371","CSF1","P09603"
"409",1.02913998889699,4.5531405041089,29.6429842598814,3.61091934918387e-173,1.36333204794586e-172,384.395201464559,"ENSG00000168268","NT5DC2","Q9H857"
"410",1.00032496564583,4.54916411885932,45.0435096296815,0,0,797.163915860445,"ENSG00000068796","KIF2A","O00139"
"411",1.69378835871039,4.54611495036912,60.3135961061682,0,0,1251.86294281073,"ENSG00000100439","ABHD4","Q8TB40"
"412",2.91958342680861,4.54009107873842,26.1488645910027,2.87478527625315e-138,8.84905676078846e-138,304.148108322847,"ENSG00000273259",NA,NA
"413",1.01703400690822,4.53425531363618,29.0780676288554,2.44436685237935e-167,8.91368530492985e-167,370.983385047941,"ENSG00000121691","CAT","P04040"
"414",2.55217408187294,4.53388006738102,41.5603665129224,2.68332274667454e-309,2.20565045093309e-308,697.654328845883,"ENSG00000182578","CSF1R","P07333"
"415",1.16493235391558,4.53203595288687,86.845041053863,0,0,2033.50040082479,"ENSG00000143368","SF3B4","Q15427"
"416",1.10527595301262,4.52964410631275,39.2508978277434,2.61965442016365e-281,1.83480360348653e-280,633.220916290379,"ENSG00000115183","TANC1","Q9C0D5"
"417",1.260330614464,4.5249208115891,39.0470546530375,7.22115310624612e-279,4.99415660271637e-278,627.605468767383,"ENSG00000106397","PLOD3","O60568"
"418",1.30849057926392,4.51490187004318,33.7328832306713,2.67967958288833e-217,1.29349704328557e-216,485.923483857309,"ENSG00000114790","ARHGEF26","Q96DR7"
"419",2.15460190137723,4.51363287303158,33.2150236404141,1.54659052711038e-211,7.23296392583818e-211,472.67660013151,"ENSG00000196126","HLA-DRB1","P01911"
"420",1.65824987546269,4.50686877569798,41.6028787449457,8.08936128350159e-310,6.68258827535867e-309,698.841072929757,"ENSG00000132669","RIN2","Q8WYP3"
"421",1.28270620825908,4.50087192455982,27.7518159799968,6.28981750575946e-154,2.11739342697782e-153,340.139540341945,"ENSG00000067182","TNFRSF1A","P19438"
"422",1.73224111009134,4.49494852221928,33.4354755863434,5.52781471876563e-214,2.62188360621994e-213,478.301297432298,"ENSG00000134871","COL4A2","P08572"
"423",1.42299131819124,4.48061633095099,46.1840871251714,0,0,830.272151963979,"ENSG00000076604","TRAF4","Q9BUZ4"
"424",1.61220972668785,4.47113152027613,47.730133506012,0,0,875.485315595725,"ENSG00000164574","GALNT10","Q86SR1"
"425",1.19052683167763,4.46860085741065,21.1000781529701,2.48948939622697e-93,5.77419236384083e-93,200.820622672099,"ENSG00000145721","LIX1","Q8N485"
"426",1.14599509926209,4.46818131968635,31.3413511260655,4.22862185293614e-191,1.75982618954489e-190,425.647464760389,"ENSG00000176105","YES1","P07947"
"427",1.82933898481314,4.46517007015911,45.9539834737398,0,0,823.578924889342,"ENSG00000141756","FKBP10","Q96AY3"
"428",1.29106997331757,4.4612210152536,105.377454742221,0,0,2536.74623338456,"ENSG00000159131","GART","P22102"
"429",1.27864136066976,4.45846852738319,24.981224781882,2.91786721906329e-127,8.44038257382077e-127,278.816478990412,"ENSG00000183840","GPR39","O43194"
"430",1.23263777831607,4.4582850774781,55.811733069409,0,0,1116.18848230774,"ENSG00000120802","TMPO","P42167"
"431",1.28494480794401,4.45492126001225,39.888218533084,5.69715192337972e-289,4.17459104531783e-288,650.857842699591,"ENSG00000169122","FAM110B","Q8TC76"
"432",1.29213479346023,4.45458576757138,27.7709592312418,4.0543600557112e-154,1.36681925806597e-153,340.57882761234,"ENSG00000213064","SFT2D2","O95562"
"433",1.5917006257916,4.45203845821424,42.3576558642214,4.27900374550187e-319,3.73137150233851e-318,720.19244320264,"ENSG00000104635","SLC39A14","Q15043"
"434",1.0117571567354,4.45082817015114,49.5988749990445,0,0,930.577724671414,"ENSG00000155561","NUP205","Q92621"
"435",1.10359914077582,4.45074126799225,25.407709326163,3.05745672326271e-131,9.05403156849755e-131,287.966654480486,"ENSG00000182326","C1S","P09871"
"436",1.06522428442494,4.44806906096525,46.3576834257032,0,0,835.328941930123,"ENSG00000123136","DDX39A","O00148"
"437",1.13306029814502,4.44127579562181,55.7098124353801,0,0,1113.12311593148,"ENSG00000213281","NRAS","P01111"
"438",1.28448545434343,4.43860969940286,48.6321818558858,0,0,902.022239226754,"ENSG00000105329","TGFB1","P01137"
"439",1.80258618946601,4.43835025810673,33.5752683959579,1.53655151286794e-215,7.33630843901018e-215,481.882416042478,"ENSG00000103449","SALL1","Q9NSC2"
"440",1.14977391829602,4.43648943988082,39.2373941155324,3.80247641930548e-281,2.66125960562509e-280,632.850035095251,"ENSG00000149260","CAPN5","O15484"
"441",1.00722074329574,4.4343870807388,49.4365501657993,0,0,925.774922446896,"ENSG00000064115","TM7SF3","Q9NS93"
"442",1.15855935081173,4.43133032937299,20.4817585076918,2.49941611601922e-88,5.61943351122618e-88,189.328687040608,"ENSG00000115935","WIPF1","O43516"
"443",1.55537025098439,4.43063234416478,45.5800998756639,0,0,812.714831737966,"ENSG00000179241","LDLRAD3","Q86YD5"
"444",1.04475015717251,4.42908076287124,53.3478120389234,0,0,1042.23652002041,"ENSG00000213326",NA,NA
"445",1.7892164459293,4.42335505954757,86.7578318983838,0,0,2031.03680477735,"ENSG00000138413","IDH1","O75874"
"446",1.26855777349467,4.41538597513021,27.7404610798444,8.1605909894465e-154,2.74552161984985e-153,339.88066230619,"ENSG00000163406","SLC15A2","Q16348"
"447",1.20854683732071,4.41367230457319,27.0149340940458,1.18681055267781e-146,3.83878049863382e-146,323.407048057071,"ENSG00000120594","PLXDC2","Q6UX71"
"448",1.3417873233037,4.41047273325881,63.9625138543622,0,0,1361.8734115685,"ENSG00000072506","HSD17B10","Q99714"
"449",1.18892417151075,4.41046485020991,74.0313889670995,0,0,1662.66848616481,"ENSG00000112118","MCM3","P25205"
"450",2.14366702995687,4.41026488215346,42.7751442759361,0,0,732.06385060134,"ENSG00000165029","ABCA1","O95477"
"451",1.01765395677882,4.39974264202388,33.8250592829783,2.49866895469792e-218,1.21468361459423e-217,488.294880030895,"ENSG00000198918","RPL39","P62891"
"452",3.00177711468538,4.3970165648506,40.210379334053,7.30971905648461e-293,5.47916714861269e-292,659.8365505056,"ENSG00000173369",NA,NA
"453",1.54253680485645,4.39597955140079,26.2012978961679,9.04189186909978e-139,2.79058344463017e-138,305.283167974712,"ENSG00000156804","FBXO32","Q969P5"
"454",1.5183058466501,4.39550114630555,39.6303276340666,7.28128090395754e-286,5.24637122150946e-285,643.710205558926,"ENSG00000102158","MAGT1","Q9H0U3"
"455",1.20448645066383,4.38971948184224,32.3470616086305,5.47047890247147e-202,2.42012883413418e-201,450.699252264751,"ENSG00000197852","INKA2","Q9NTI7"
"456",2.07849531398904,4.37881775985055,56.8507482689955,0,0,1147.46535409717,"ENSG00000175928","LRRN1","Q6UXK5"
"457",1.13645099970485,4.37188110813139,23.7493711368806,4.89903066035783e-116,1.32396421474675e-115,253.009861878941,"ENSG00000169499","PLEKHA2","Q9HB19"
"458",1.22005234523654,4.36733045199569,59.6862435387579,0,0,1232.93713667571,"ENSG00000010292","NCAPD2","Q15021"
"459",1.37991615527673,4.36151324788381,33.2376795784987,8.67583014367407e-212,4.06420811818859e-211,473.247583552433,"ENSG00000122863","CHST3","Q7LGC8"
"460",1.03108304774192,4.35360603299876,68.9584159337474,0,0,1511.84520127812,"ENSG00000169251","NMD3","Q96D46"
"461",1.26953167055463,4.34819166158732,27.3917731144357,2.34221522410096e-150,7.74094412400317e-150,331.928805569406,"ENSG00000196517","SLC6A9","P48067"
"462",1.08927252344447,4.34433288963226,59.3523019816319,0,0,1222.86418669428,"ENSG00000135148","TRAFD1","O14545"
"463",1.65462006688139,4.33973590384589,38.9471693116722,1.12854343049008e-277,7.7553526639087e-277,624.86276219165,"ENSG00000271581",NA,NA
"464",1.17344643277459,4.33886060143078,41.0450308474509,5.32252380078686e-303,4.23734464990911e-302,683.147975335779,"ENSG00000182481","KPNA2","P52292"
"465",2.09252636119589,4.33773073132444,22.2877876754914,2.93163135395253e-103,7.26542601832596e-103,223.648083982689,"ENSG00000130208","APOC1","P02654"
"466",1.07354368308262,4.33287120070701,23.3049426906764,4.35248560594544e-112,1.14636003498116e-111,243.933331161453,"ENSG00000125968","ID1","P41134"
"467",1.57719119752185,4.32906907594576,31.1178894365008,1.04446057617259e-188,4.2901416791033e-188,420.147489353968,"ENSG00000186340","THBS2","P35442"
"468",1.18344269373653,4.32211092129758,46.2046203674207,0,0,830.871212731928,"ENSG00000136247","ZDHHC4","Q9NPG8"
"469",1.0766307385675,4.31997330045368,49.9629028688091,0,0,941.362020893901,"ENSG00000060749",NA,NA
"470",1.31510044631533,4.31724062367119,77.8179650689382,0,0,1773.92918435895,"ENSG00000174851","YIF1A","O95070"
"471",1.182826432483,4.31653274679663,31.52004581121,5.07915149351474e-193,2.13659168219326e-192,430.068414584647,"ENSG00000168389","MFSD2A","Q8NA29"
"472",1.17985326679614,4.31430843653551,63.2523342769449,0,0,1340.48065916318,"ENSG00000147100","SLC16A2","P36021"
"473",1.3343577036728,4.31267781453115,57.4867129860999,0,0,1166.61802906506,"ENSG00000104738","MCM4","P33991"
"474",1.3009303019859,4.30831733247049,54.7557265872487,0,0,1084.45542567031,"ENSG00000225067",NA,NA
"475",1.03668744801879,4.30811850484629,24.6984315953031,1.19607216491104e-124,3.40510091438073e-124,272.811414026887,"ENSG00000088280","ASAP3","Q8TDY4"
"476",3.44670092761028,4.30693209746076,47.6208004795707,0,0,872.302925944147,"ENSG00000026508","CD44","P16070"
"477",1.49869052616328,4.305058262662,30.4742633450896,7.15670045968987e-182,2.82674064154778e-181,404.421635143697,"ENSG00000223865","HLA-DPB1","P04440"
"478",1.90864412493846,4.3044985807801,36.8966083414441,1.87391208445674e-253,1.11976117087595e-252,569.127170864657,"ENSG00000118257","NRP2","O60462"
"479",1.16052467240626,4.30195279252114,44.1503943094043,0,0,771.409792322673,"ENSG00000129493","HEATR5A","Q86XA9"
"480",1.69944317793758,4.30145331245431,38.8023015273528,6.05150654366828e-276,4.11628518022436e-275,620.883633571479,"ENSG00000163565","IFI16","Q16666"
"481",1.15764084410852,4.29869123764155,28.6515687352101,5.54497361147126e-163,1.97235006380164e-162,360.968977598209,"ENSG00000119917","IFIT3","O14879"
"482",1.57483195279978,4.29738647139176,33.7384517167946,2.32208493237317e-217,1.12184829346363e-216,486.071380232448,"ENSG00000153823","PID1","Q7Z2X4"
"483",1.12709934116957,4.296591818984,55.0988018221499,0,0,1094.75950193391,"ENSG00000118855","MFSD1","Q9H3U5"
"484",2.82709896143371,4.29575742575847,64.7365760523467,0,0,1385.18850240014,"ENSG00000136859","ANGPTL2","Q9UKU9"
"485",2.14754929145571,4.29485578299228,66.3031094931934,0,0,1432.2758077733,"ENSG00000114450","GNB4","Q9HAV0"
"486",1.05618145389782,4.28858923898337,89.9405674451675,0,0,2120.45005514586,"ENSG00000159579","RSPRY1","Q96DX4"
"487",1.94382124923471,4.2843281699121,36.7356224158081,1.41141046523987e-251,8.34688172988e-251,564.808748397093,"ENSG00000159403",NA,NA
"488",1.09514482171497,4.28136935866305,33.5511359778142,2.85367395082835e-215,1.36041274813768e-214,481.261934564679,"ENSG00000163659","TIPARP","Q7Z3E1"
"489",1.01018175326494,4.27627029982267,43.6783439854284,0,0,757.858593225752,"ENSG00000156162","DPY19L4","Q7Z388"
"490",1.51302387738867,4.27592726315412,64.7898324695101,0,0,1386.77997197013,"ENSG00000104774","MAN2B1","O00754"
"491",1.15456454487957,4.2737521341025,21.6985588758851,2.78636500894163e-98,6.6779056918805e-98,212.20185722934,"ENSG00000154928","EPHB1","P54762"
"492",1.04701304696748,4.27323207883089,29.7247163090741,5.10948700927066e-174,1.93615770220392e-173,386.353974259853,"ENSG00000068001","HYAL2","Q12891"
"493",1.74081827058993,4.26985798902175,110.767943840326,0,0,2675.13282948771,"ENSG00000101346","POFUT1","Q9H488"
"494",1.03856337758057,4.26365764450291,54.3807150879723,0,0,1073.19954964049,"ENSG00000184083","FAM120C","Q9NX05"
"495",1.42117558974615,4.2621969637769,56.7164812811924,0,0,1143.41862419165,"ENSG00000164823","OSGIN2","Q9Y236"
"496",2.03178882581337,4.26186308230904,53.7462869593519,0,0,1054.18024887945,"ENSG00000132561","MATN2","O00339"
"497",1.13692269733588,4.26141264960574,64.8888807935238,0,0,1389.75931678498,"ENSG00000167325","RRM1","P23921"
"498",1.38410983418555,4.25875970306713,92.6102176925438,0,0,2194.53153738029,"ENSG00000175792","RUVBL1","Q9Y265"
"499",1.30442460519282,4.25858277868715,54.1096323627878,0,0,1065.06813405123,"ENSG00000146425","DYNLT1","P63172"
"500",1.11401283303463,4.25850703594022,17.0406210801959,1.04476989308986e-62,1.98270436794202e-62,130.494100215188,"ENSG00000198797","BRINP2","Q9C0B6"
"501",1.06131273081617,4.25628081383354,24.781598407729,2.04914870395598e-125,5.86823523287915e-125,274.574304253548,"ENSG00000177105","RHOG","P84095"
"502",1.39513555510815,4.24984178278577,63.4134109908165,0,0,1345.33544789133,"ENSG00000132646","PCNA","P12004"
"503",1.24193309972062,4.24235871820063,53.9157552913385,0,0,1059.25515525614,"ENSG00000229132",NA,NA
"504",1.14056451305384,4.2418130756621,81.3214138007377,0,0,1875.68051390251,"ENSG00000243547",NA,NA
"505",2.20659059388834,4.23922610544855,33.2943265400404,2.04255063409437e-212,9.60683069593563e-212,474.702176110853,"ENSG00000134531","EMP1","P54849"
"506",1.44987630397851,4.23674734407666,73.8238770634742,0,0,1656.53826894891,"ENSG00000136026","CKAP4","Q07065"
"507",1.19832962225751,4.22995042314252,65.6207163289006,0,0,1411.76849768163,"ENSG00000165512","ZNF22","P17026"
"508",2.37784401669076,4.22745533570982,44.3600859367109,0,0,777.454799128099,"ENSG00000244731","C4A","P0C0L4"
"509",1.25525419958001,4.22411212770349,78.1647104671145,0,0,1784.05375554269,"ENSG00000176624","MEX3C","Q5U5Q3"
"510",1.31450368539233,4.22037649581241,34.3293196407687,5.43577243099873e-224,2.74318932584495e-223,501.328058444761,"ENSG00000017483","SLC38A5","Q8WUX1"
"511",1.28997813366864,4.21947019306793,52.6917948408556,0,0,1022.61410848779,"ENSG00000164776","PHKG1","Q16816"
"512",1.35931955891338,4.21889147978364,30.0567513184616,1.75316159209161e-177,6.76567129526392e-177,394.325416762264,"ENSG00000171388","APLN","Q9ULZ1"
"513",1.01090573053932,4.21658842885084,48.8683623430387,0,0,908.991822676145,"ENSG00000228748",NA,NA
"514",1.04366502225624,4.21481257972669,57.180586532961,0,0,1157.39613081924,"ENSG00000137168","PPIL1","Q9Y3C6"
"515",1.0643159019396,4.21263579175442,30.3426646297689,1.74596834649807e-180,6.84898647685376e-180,401.230596419347,"ENSG00000173114","LRRN3","Q9H3W5"
"516",1.21895096377899,4.21246515765307,71.3357225485251,0,0,1582.74963037276,"ENSG00000267303",NA,NA
"517",1.00607065798293,4.2103273161051,28.1635563753679,4.76398233983708e-158,1.64152485115088e-157,349.622298324629,"ENSG00000144655","CSRNP1","Q96S65"
"518",1.4157481211806,4.20984891592691,35.0557413831954,3.18937145855045e-232,1.68684048191068e-231,520.269488887708,"ENSG00000130147","SH3BP4","Q9P0V3"
"519",1.03723957777364,4.20918560615507,34.3964728132351,9.50496125888706e-225,4.8244722919069e-224,503.070771077863,"ENSG00000067955","CBFB","Q13951"
"520",1.05391288428682,4.2091045300798,21.303118147461,5.35070785870567e-95,1.25652359257838e-94,204.6582377522,"ENSG00000162496","DHRS3","O75911"
"521",2.78573470602931,4.20859522380766,102.847521043247,0,0,2470.54333958686,"ENSG00000249855",NA,NA
"522",1.2777735816983,4.20856449458443,31.5057718070532,7.23470427909446e-193,3.04015656169849e-192,429.717478084925,"ENSG00000101384","JAG1","P78504"
"523",1.02482785891675,4.20697337783246,49.0942464270509,0,0,915.661093386416,"ENSG00000074842","MYDGF","Q969H8"
"524",1.62330247274887,4.20667776844222,50.9834025652417,0,0,971.667898372646,"ENSG00000111962","UST","Q9Y2C2"
"525",1.32219095796801,4.20535572472627,55.4078136371356,0,0,1104.04745244661,"ENSG00000178429",NA,NA
"526",1.45623789295629,4.20298763772928,55.4355600954113,0,0,1104.88192226313,"ENSG00000171451","DSEL","Q8IZU8"
"527",1.68394583228397,4.20185379941892,109.118769843597,0,0,2633.17920062895,"ENSG00000122779","TRIM24","O15164"
"528",1.08096450528265,4.19467289558522,37.8151684553094,3.11405851045674e-264,1.97202636254205e-263,593.931146656764,"ENSG00000126603","GLIS2","Q9BZE0"
"529",1.21222398808374,4.19462309871821,37.4311983994139,1.03173284961162e-259,6.38106314630939e-259,583.528805128062,"ENSG00000169902","TPST1","O60507"
"530",1.79458843281366,4.19377488408086,38.567991966974,3.74329900352567e-273,2.49959792437568e-272,614.461889863769,"ENSG00000105355","PLIN3","O60664"
"531",1.35880397818821,4.19296601791407,96.1619284398477,0,0,2291.75580341202,"ENSG00000167977","KCTD5","Q9NXV2"
"532",1.17829086847478,4.19270509441881,58.3605193890888,0,0,1192.95736350846,"ENSG00000164307","ERAP1","Q9NZ08"
"533",1.71735740502398,4.19108728294914,34.3771486026285,1.57019515359707e-224,7.95695898174555e-224,502.571852581508,"ENSG00000149256","TENM4","Q6N022"
"534",1.24769607613821,4.18795710619756,62.5244434101529,0,0,1318.54384314448,"ENSG00000115825","PRKD3","O94806"
"535",1.34323103955528,4.18768215247488,53.4027596218477,0,0,1043.88627449294,"ENSG00000267458",NA,NA
"536",1.7499547071829,4.18294444065011,53.5557189104281,0,0,1048.46917724775,"ENSG00000146112","PPP1R18","Q6NYC8"
"537",1.31594197342554,4.18188927749733,26.8310750215705,7.40585538742379e-145,2.3714108042362e-144,319.283400812906,"ENSG00000131724","IL13RA1","P78552"
"538",1.12281332453053,4.18069141820176,65.9161176174052,0,0,1420.64722967571,"ENSG00000164323","CFAP97","Q9P2B7"
"539",1.20409661911179,4.17841995962446,33.6008379859571,7.97200791810823e-216,3.81209145661718e-215,482.538715813054,"ENSG00000150347","ARID5B","Q14865"
"540",2.6417741529952,4.17420670315532,47.7620950524657,0,0,876.437179476023,"ENSG00000131094","C1QL1","O75973"
"541",1.02452608604227,4.16873273031444,40.63448223792,5.27771209174796e-298,4.08695195323197e-297,671.652512994636,"ENSG00000185262","UBALD2","Q8IYN6"
"542",1.13184032168265,4.16473167982368,29.2034849006708,1.25804191570237e-168,4.62484406271366e-168,373.955059631644,"ENSG00000088881","EBF4","Q9BQW3"
"543",1.31515162228121,4.15195800054793,24.664789270857,2.43877678779769e-124,6.92680694159128e-124,272.104040747918,"ENSG00000259827",NA,NA
"544",1.40371848948804,4.14651727277703,45.0581748215723,0,0,797.595947489799,"ENSG00000106799","TGFBR1","P36897"
"545",1.50353498324759,4.1447354753232,52.3325738066679,0,0,1011.88286285301,"ENSG00000105928","GSDME","O60443"
"546",1.02408690819367,4.14454052219541,32.8736254954612,9.15177307276215e-208,4.18522208648353e-207,463.995231272757,"ENSG00000178996","SNX18","Q96RF0"
"547",1.22149080852625,4.138277097262,82.4817984509436,0,0,1909.10904654002,"ENSG00000100926","TM9SF1","O15321"
"548",1.06641735189199,4.13756033386182,46.3054116092768,0,0,833.8115570916,"ENSG00000148143","ZNF462","Q96JM2"
"549",2.35564618273769,4.13564746004128,64.4228407114295,0,0,1375.74200699494,"ENSG00000116132","PRRX1","P54821"
"550",1.14193861392161,4.13273762740675,54.9632001793666,0,0,1090.68915948196,"ENSG00000159792","PSKH1","P11801"
"551",1.53917970187689,4.13094126602067,111.848599331051,0,0,2702.44019472831,"ENSG00000198876","DCAF12","Q5T6F0"
"552",1.57259853863191,4.12177359522115,54.0446488302422,0,0,1063.12260768702,"ENSG00000144909","OSBPL11","Q9BXB4"
"553",1.00376224384693,4.1080154633555,44.0681807499726,0,0,769.051002344761,"ENSG00000030066","NUP160","Q12769"
"554",1.26248016989862,4.1046112698894,34.2711848636397,2.45617765793693e-223,1.23464039486594e-222,499.823605316622,"ENSG00000064961","HMG20B","Q9P0W2"
"555",1.04795988212949,4.10234267911033,23.3516464972266,1.68407346369126e-112,4.44803864048413e-112,244.887654585361,"ENSG00000171587","DSCAM","O60469"
"556",1.0630357836782,4.10023584851705,53.9830083211365,0,0,1061.2743066653,"ENSG00000163806","SPDYA","Q5MJ70"
"557",1.26794402871081,4.0993042218851,31.6949522096476,6.60822956873133e-195,2.80842255275325e-194,434.411958526108,"ENSG00000168994","PXDC1","Q5TGL8"
"558",1.11160680901531,4.09706563170713,19.0203624400555,5.58954355791637e-77,1.16760001162575e-76,163.265758782404,"ENSG00000103528","SYT17","Q9BSW7"
"559",1.61160786755245,4.09279131805743,38.0965153786538,1.47397405813035e-267,9.52317477640176e-267,601.585941386421,"ENSG00000184486","POU3F2","P20265"
"560",1.02370447777801,4.09083848939899,64.3863594742795,0,0,1374.63936467981,"ENSG00000134371","CDC73","Q6P1J9"
"561",1.1657731576634,4.08886444425313,28.6292539470281,9.34724655739447e-163,3.32019400487134e-162,360.452761135526,"ENSG00000143545","RAB13","P51153"
"562",1.17340783952244,4.08776071235158,44.5229285322456,0,0,782.140383427943,"ENSG00000117280","RAB29","O14966"
"563",1.01645449591834,4.07770869808678,48.7226595112229,0,0,904.69687345306,"ENSG00000116670","MAD2L2","Q9UI95"
"564",1.73475388214925,4.07533159184906,46.2925826410204,0,0,833.440371152622,"ENSG00000256043","CTSO","P43234"
"565",1.14761489362741,4.07175380229627,82.358605060798,0,0,1905.56760246314,"ENSG00000168256","NKIRAS2","Q9NYR9"
"566",1.10078646628362,4.06269070609721,39.7415119957583,3.34082975862211e-287,2.42583808617404e-286,646.796077438359,"ENSG00000196935","SRGAP1","Q7Z6B7"
"567",1.38154035569361,4.06240170904072,25.2537566414997,8.46039474178485e-130,2.48519117014935e-129,284.660044669175,"ENSG00000213719","CLIC1","O00299"
"568",1.55575634922234,4.06031791046809,26.3203893273091,6.49749449283668e-140,2.01884638557443e-139,307.919239334727,"ENSG00000197747","S100A10","P60903"
"569",1.38945288791297,4.0578677253821,34.5212633744817,3.70381482272194e-226,1.89606957898285e-225,506.317377415676,"ENSG00000130429","ARPC1B","O15143"
"570",1.79284357019345,4.05730385908637,50.7664811802525,0,0,965.221099445072,"ENSG00000206341",NA,NA
"571",1.05418825633766,4.05475150105614,50.621025894437,0,0,960.897569954753,"ENSG00000108515","ENO3","P13929"
"572",1.11232256836339,4.04319372724441,47.0484280901601,0,0,855.510856512687,"ENSG00000230383",NA,NA
"573",1.09659294399273,4.04231721862645,74.8615971957731,0,0,1687.17252566989,"ENSG00000170881","RNF139","Q8WU17"
"574",1.25658160847866,4.03799521574918,32.3663368014216,3.36879049916999e-202,1.49175632275973e-201,451.191722378966,"ENSG00000132432","SEC61G","P60059"
"575",1.03738492811278,4.03215222196984,40.0185842024017,1.52152357806723e-290,1.1248778448802e-289,654.487603940903,"ENSG00000185090","MANEAL","Q5VSG8"
"576",1.87544265197309,4.03131607520996,39.4279267259982,1.97122313448794e-283,1.39913989871807e-282,638.120177801759,"ENSG00000111348","ARHGDIB","P52566"
"577",1.6948157128587,4.03087984341736,41.2323472315011,2.75663245060155e-305,2.22296044171283e-304,688.416383430169,"ENSG00000134954","ETS1","P14921"
"578",1.12223659318371,4.02951812413479,39.817995392387,4.00265769293778e-288,2.91923702233766e-287,648.917743906749,"ENSG00000234648",NA,NA
"579",1.08112613384397,4.02839497477574,37.6424236199862,3.38412752719278e-262,2.12246854670641e-261,589.250259238067,"ENSG00000135540","NHSL1","Q5SYE7"
"580",1.31100263528128,4.0235316524242,34.9697153509058,3.04094595568068e-231,1.60020092746547e-230,518.02043545253,"ENSG00000160293","VAV2","P52735"
"581",1.80371492178451,4.02174810861039,47.2725099480882,0,0,862.072577080963,"ENSG00000177119","ANO6","Q4KMQ2"
"582",1.022102145326,4.02174147861955,33.6918923713487,7.68813341196472e-217,3.70156203831546e-216,484.880858586428,"ENSG00000144857","BOC","Q9BWV1"
"583",1.33954002924118,4.01883814692876,50.4149403601669,0,0,954.777560401275,"ENSG00000132846","ZBED3","Q96IU2"
"584",2.07807852412371,4.01851174476135,51.395928625051,0,0,983.952487483942,"ENSG00000106003","LFNG","Q8NES3"
"585",1.83549847795737,4.00416392203188,58.7396714343755,0,0,1204.39522341872,"ENSG00000258232",NA,NA
"586",1.13300390658482,4.00328261217601,17.1091810529419,3.52140565946151e-63,6.70447175969757e-63,131.585664965845,"ENSG00000158258","CLSTN2","Q9H4D0"
"587",1.04333758601295,4.00189037076234,54.081249675995,0,0,1064.22273202087,"ENSG00000100154","TTC28","Q96AY4"
"588",1.51212683851878,4.00175612128905,44.7737486735546,0,0,789.379279462696,"ENSG00000279232",NA,NA
